3661335;4165673;5874226;925607;1888897;1458019;2847952;7377065;5188411;4409647;4609768;4665031;6388267;3666472;3910760;7103039;4244192;5142877;3490610;3310520;4354346;4523975;4010246;4683913;2081402;7501045;1454054;2648472;4606751;4378865;2508335;3498131;3686557;5184762;8843107;0;2814772;3241013;5203095;6579332;1531052;4185692;6456739;5758799;6650757;2561748;4882677;5048276;2681699;3690842;6680900;3021916;1870034;4108549;1567331;7312631;4412373;2324268;4281315;3717991;1101733;6079618;5971625;4156811;2980381;3727207;2828273;3473260;8242540;7097015;1076615;5281135;2396320;2863791;3476380;5212215;5376216;5760357;4905989;3634189;2346324;6897551;2696860;4211680;3682648;7055766;2522027;8303177;2799057;3402649;4915220;4537883;4336414;1722859;4985126;4522384;4487080;4341202;6802558;4342327;
2496959;4440366;6068360;2982415;2165540;2390932;4409978;7653708;6750437;4686290;4886411;4941674;6664910;2011248;5033150;7379682;3652493;6444914;5042291;3587163;4630989;4800618;5567866;5996726;4062448;7777688;2867167;2925115;6305881;3787166;2784978;3774774;2942185;5461405;9119750;2343282;0;3421285;6751683;6855975;3190176;4462335;6733382;5952933;6927400;3923120;5159320;5324919;3972699;2570626;6875034;2191777;3762285;2944173;3093286;7566943;6111503;2600911;2717927;4227799;2993984;6356261;6248268;5751895;3840210;2865396;3154074;5159170;8436674;7291149;2084415;5557778;3003275;3140434;2177222;5488858;5652859;5954491;5940381;5191809;1301681;7174194;2973503;3619981;5234211;7332409;3454940;8497311;3658886;5162696;6108605;4814526;4777614;3615110;6443460;6080004;3608429;4694180;7079201;5295024;
1326800;1509471;3218024;3496140;1161767;2899813;3179513;5318703;5399615;3087414;3098313;2008829;4789807;4314910;3758081;5044677;5131070;4846038;3811826;834068;3032113;2925515;4092210;4397850;4188337;5442683;1707830;1379810;5075416;5265743;1555109;1260260;4420762;3810304;6457319;2857007;3463210;0;5152807;4520970;1959711;2863459;4398377;3102597;4592395;2692655;3274610;3726043;4481580;1953873;4024698;3670354;2538576;2390317;3602167;4716607;4881038;877923;4971490;2682494;3004699;4021256;3913263;4794062;2609745;4375645;1718451;3928705;5586338;4440813;2593296;3222773;1999502;667669;4124818;3456109;3317854;3104155;4341505;3961344;2291285;4839189;1428198;5098558;4003746;4566765;3963821;5646975;2428421;3932231;4509729;3215650;3178738;2568055;4844584;4554013;1830878;5782996;4744196;3749719;
6560330;5237393;6779536;5509664;5327115;6305103;2723721;5231223;453287;2798902;3648216;4948379;3810278;8480258;2738627;5727692;8095817;1226525;1931192;5924696;2804629;3293895;1335222;783067;5439295;6125698;5011754;4595272;3024630;8230490;4913483;4675714;7932173;2537026;7467760;5667396;7628558;6160531;0;5187311;4721800;3009193;5064718;7114413;5258736;3804769;4117782;2061310;5988064;7287964;6133524;7835702;3909388;7623847;6414415;5937284;2891466;5326811;8865701;3412854;4825337;4704271;4100125;5189501;3488363;8540993;4613314;4324144;7124638;5838095;6237307;4625880;4978916;5212548;8290166;3644479;5030308;7312561;1134132;1775145;6672454;5505530;4732164;8063305;2545802;5663745;6374636;7185275;3570926;4327670;1143363;2974076;2930877;4300779;333120;975370;6573436;8205812;5427211;2069441;
5481368;4186226;1870183;7457758;5123385;6861431;6264600;2842778;5384159;4123649;3436845;3518951;2740610;8276528;5765078;1117477;9092688;4372795;5472071;5445361;4068348;3264047;4876101;4178435;7946799;2772875;5693599;4740186;7242702;9227361;4965775;4276753;8382380;2780694;3086266;6818625;7424828;5096264;4933392;0;5945480;3409355;722024;2221912;726258;5785677;3319788;3214661;8443198;6223697;1449911;7631972;6334309;5942959;7563785;1214749;6686516;5022798;8933108;4802327;6990468;1570135;1680133;8162019;5019498;8337263;5078827;7296662;2215285;928742;6554914;1585487;5576215;4908535;8086436;2510103;2035316;3927412;3933522;5316024;6468724;493922;4757889;9060176;6086681;754392;7925439;2275922;4838174;7300188;3966650;3748821;4405981;6553824;4625169;4692853;5493489;9744614;2040606;4904726;
3088454;3271125;4979678;1615096;1265088;2410535;1819397;6509628;4159856;3220777;3742331;3770483;5520830;4361082;2867950;6235602;5177242;4114322;2462055;2415972;3165476;3656538;2981691;3655358;2228626;6633608;810202;1781035;3715300;5311915;1640898;2630694;4466934;4317325;7975670;1704466;3509382;2346465;4174540;5711895;0;3318255;5589302;4864251;5783320;1332539;4015240;4180839;3634215;3413565;5786352;3716526;1178460;4151971;2519847;6445194;3520922;1429720;5017662;2448542;1044988;5212181;5104188;3433946;1710932;4421817;1754118;2568589;7347992;6202467;2266333;4413698;1322165;1969243;4170990;4344778;4508779;4865809;3877434;2605634;2610427;6030114;1829423;5144730;2643630;6188329;3474543;7408629;1529608;2572115;3886665;3670446;3066965;940188;3956571;3493829;3592532;5293718;5935121;3313772;
3859411;2536474;3939909;5074653;2740280;4478326;3786893;3839884;3392206;1271195;811765;2099963;2418939;5893423;3269410;3908715;6709583;2380842;2994364;3237578;1572680;777319;2751549;2186482;5563694;4306721;3310494;2357081;4873094;6844256;2582670;1974795;5999275;1145687;5648783;4435520;5041723;3459612;2941439;3385008;3562375;0;3262415;4265997;3456433;3402572;1688353;1009201;6060093;4587045;4331221;5248867;3951204;4922928;5180680;4118307;4191764;2639693;6550003;2419222;4607363;2885294;2708786;5778914;2636393;5954158;2695722;4913557;5322335;4035792;4171809;2086811;3193110;2525430;5703331;1568841;2181892;4611642;1941569;2838317;4085619;3703227;2374784;6677071;3608974;3861442;5542334;5382972;2455069;4917083;1974697;505070;1908231;4170719;2633216;2700900;3872517;7361509;3608234;2409058;
5393750;4028415;2149398;7370140;5035767;6773813;6176982;2779964;5296541;4036031;3349227;3307168;2652992;8188910;5677460;1652805;9005070;4285177;5384453;5357743;3980730;3176429;4788483;4090817;7859181;2903944;5605981;4652568;7155084;9139743;4878157;4189135;8294762;2693076;3665705;6731007;7337210;5008646;4845774;724016;5857862;3321737;0;2483666;889799;5698059;3232170;3127043;8355580;6136079;1427806;7544354;6246691;5883882;7476167;1794188;6598898;4935180;8845490;4714709;6902850;1482517;1592515;8074401;4931880;8249645;4991209;7209044;2794724;1508181;6467296;1497869;5488597;4820917;7998818;2422485;1856585;3868335;3845904;5228406;6381106;1134737;4670271;8972558;5999063;1333831;7837821;2855361;4750556;7212570;3879032;3661203;4318363;6466206;4537551;4605235;5406856;9656996;2205457;4817108;
3339930;2473475;465696;6049572;3715199;5453245;5732945;3702061;7052516;4621543;4121725;2476272;4462868;6868342;6262972;2485906;7684502;6095053;5987926;3584830;4566242;3948927;5745111;5900693;6741769;3522405;4261262;3937060;7628848;7819175;4142140;2868193;6974194;4502952;3704991;5410439;6016642;3185422;6655650;2024050;4513143;4094235;2473174;0;2547149;5246087;4298022;4936919;7035012;4312855;1272370;6223786;5092008;3721047;6155599;1964279;7185326;3431355;7524922;5239744;5558131;3292393;3402391;7347494;5163177;6929077;4275701;6482137;2834010;1688485;5146728;3307745;4552934;3418431;6678250;4232361;3083037;1705500;5655780;5831879;4847244;2437395;3954763;7651990;6557178;1814437;6517253;2894647;4981853;6485663;5688908;4446426;4903875;5121487;6347427;6228788;3271577;8336428;2790136;5402620;
5688610;4393468;2476498;7665000;5330627;7068673;6471842;2145291;5591401;4330891;3644087;3726193;2947852;8483770;5972320;763006;9299930;4580037;5679313;5652603;4275590;3471289;5083343;4385677;8154041;2290503;5900841;4947428;7449944;9434603;5173017;4483995;8589622;2987936;3632565;7025867;7632070;5303506;5140634;792771;6152722;3616597;958288;2828227;0;5992919;3527030;3421903;8650440;6430939;2083359;7839214;6541551;6549274;7771027;1187796;6893758;5230040;9140350;5009569;7197710;1332882;1887375;8369261;5226740;8544505;5286069;7503904;2821600;1535057;6762156;1792729;5783457;5115777;8293678;2717345;2242558;4533727;4140764;5523266;6675966;458072;4965131;9267418;6293923;1276425;8132681;2882237;5045416;7507430;4173892;3956063;4613223;6761066;4832411;4900095;5701716;9951856;1592016;5111968;
3871095;4053766;5762319;2498275;2047729;3293714;1144654;6214151;3472721;2612985;3446854;3986351;5225353;5200872;1728234;5940125;5200505;3395581;1737375;3198613;2557684;3361061;2262950;2936617;2543983;6338131;1732368;2399561;3040557;5335178;2423539;3413335;5036861;4021848;7680193;2656007;4349172;3129106;3455799;5416418;1442414;3022778;5293825;5646892;5487843;0;3719763;3885362;3092752;4196206;6240256;4556316;929766;4934612;3403026;6149717;2846179;2212361;5857452;1840750;1813948;4916704;4808711;2759203;1106116;5261607;2238987;1893846;7353745;6067202;3225918;4118221;2104806;2751884;5010780;4049301;4213302;5648450;3158693;1886893;3393068;5734637;2536453;5167993;1500122;5892852;3479324;7414382;924792;1897372;3167924;3374969;2459173;1043160;3237830;2775088;4375173;5310500;5639644;2388292;
4270728;2975586;4180799;5844650;3510277;5248323;4669453;3737698;4047692;2510541;1450016;2340853;2096103;6663420;4151970;3463672;7479580;3036328;3876924;4007575;2455240;929078;3539634;2841968;6333691;3861678;4080491;3127078;5755654;7614253;3352667;2744792;6769272;1722927;5203740;5205517;5811720;3885624;3596925;2923291;4332372;1569812;2800698;4506887;2994716;4172569;0;1829304;6830090;5013057;3869504;6018864;4721201;5334245;5950677;3673264;5074324;3409690;7320000;3189219;5377360;2440251;1836105;6548911;3406390;6724155;3465719;5683554;4860618;3574075;4941806;1737174;3963107;3295427;6473328;329538;2011291;5022959;2597055;3720877;4855616;3241510;3144781;7447068;4491534;3399725;6312331;4921255;3225066;5687080;2630183;1744462;2792873;4940716;3288702;3356386;4283834;8131506;3163191;3291618;
4932429;3609492;5012927;6147671;3813298;5551344;3487317;3803556;2606876;1635869;1834634;3172981;2382611;6966441;3448484;4300025;7782601;1595512;2694788;4310596;2078051;1680041;2098818;1401152;6202891;4698031;4383512;3430099;4590563;7917274;3655688;3047813;7072293;1109359;6040093;5508538;6114741;4532630;2156109;3759644;4635393;1175635;3637051;5339015;3831069;4475590;2536387;0;6751660;5660063;4705857;6321885;4672984;5995946;6253698;4509617;3909233;3712711;7623021;3385472;5588933;3276604;2672458;5953097;3709411;7027176;3768740;5087740;5696971;4410428;5244827;3159829;4266128;3598448;6776349;2063084;3254910;5684660;1156239;2538741;5158637;4077863;3447802;7750089;3309398;4236078;6615352;5757608;3528087;5091266;1189367;1128080;2365513;5064375;1847886;1915570;4945535;8434527;3999544;2588132;
4907991;5408822;7117375;2200282;3132046;1702855;3132840;8620214;5473299;5097259;5852917;5908180;7631416;4277258;4227254;8346188;3217732;5427765;3775498;4553669;5041958;5767124;4295134;4968801;1651593;8744194;3659529;3891621;4772910;3352405;3751484;4741280;3054088;6427911;10086256;2314083;4003880;4484162;5487983;7822481;3375823;5428841;7699888;7001948;7893906;2878242;6125826;6118055;0;4937498;7924049;3149659;2865479;5355205;1311336;8555780;4578532;3567417;3987616;4325024;2534501;7322767;7214774;2233583;3590390;3793259;4120580;2937550;9485689;8340164;2412036;6524284;3969781;4106940;4023475;6455364;6619365;7003506;5190877;3919077;3592980;8140700;3940009;3185220;3999142;8298915;1021404;9546326;3409066;2491051;5200108;5781032;4943447;3006374;5270014;4807272;5730229;3327727;8045707;4627215;
832018;2258507;3967060;3756251;1836372;3164768;3854118;6067739;6194577;3941920;3847349;2757865;5538843;4230492;4477290;5793713;5046652;5700544;4486431;1688574;3886619;3674551;4946716;5252356;4836284;6191719;2382435;2234316;5750021;5181325;2263313;2009296;4336344;4559340;7206355;3117118;2709477;1295236;6007313;5270006;2634316;3659126;5147413;3851633;5341431;3367260;4023646;4521710;4746535;0;4773734;3585936;3213181;1895535;3867122;5465643;5555643;1543865;4887072;3537000;3679304;4770292;4662299;5468667;3284350;4291227;2572957;4603310;6335374;5189849;2858251;3971809;2674107;1522175;4040400;4205145;4066890;3853191;5196011;4635949;1502970;5588225;2282704;5014140;4678351;5315801;4228776;6396011;3103026;4606836;5364235;4011317;4033244;3242660;5699090;5408519;1950362;6047951;5493232;4604225;
4928714;3721504;1219658;7638356;5303983;7042029;7320070;3780369;6439629;5179119;4492315;3000257;3796080;8457126;6820548;2123757;9273286;5428265;6527541;5173614;5123818;4319517;5931571;5233905;8330553;3600713;5850046;5362505;8298172;9407959;5588094;4231866;8562978;3836164;3811456;6999223;7605426;4774206;5988862;1363159;6101927;4464825;1647566;1588784;1919597;6834871;4375258;4270131;8623796;5901639;0;7812570;6680792;5309831;7744383;2042587;7741986;5020139;9113706;5857797;7146915;2625605;2735603;8936278;6074968;8517861;5701146;8070921;2940475;1653932;6735512;2640957;6141718;5007215;8267034;3565573;2700679;3294284;4988992;6371494;6436028;1776504;5380208;9240774;7142151;1530474;8106037;3001112;5893644;8074447;5022120;4804291;5461451;6710271;5680639;5748323;4860361;9925212;2868444;5960196;
3629718;4542990;6251543;2536300;2266214;1498804;4444706;7754382;6785165;4786964;4987085;5042348;6765584;1380039;5133824;7480356;2162697;6545588;5087364;3687837;4731663;4901292;5607000;6097400;3405647;7878362;2967841;3025789;6203505;2297370;2885652;3875448;1452389;5562079;9220424;2430517;1785926;3618330;6799849;6956649;3290850;4563009;6834056;6136116;7028074;4023794;5259994;5425593;2733820;3659225;7058217;0;3466788;4076932;2393529;7689948;6009127;2701585;2003117;4328473;2650935;6456935;6348942;4281139;3940884;1191408;3254748;4964461;8619857;7474332;2213499;5658452;3103949;3241108;1028861;5589532;5753533;6137674;6041055;5230943;2314707;7274868;3074177;2130185;5279402;7433083;1788753;8680494;3759560;4517962;6209279;4915200;4878288;3319613;6544134;6119138;4741188;3204384;7179875;5395698;
3717625;3900296;5608849;1690675;1894259;2486114;1112248;6646227;3452707;3045061;3878930;4399654;5657429;5047402;2175056;6372201;5121240;3407173;1754906;3045143;2989760;3793137;2274542;2948209;2282994;6770207;1578898;2410206;3008151;5255913;2270069;3259865;4714652;4453924;8112269;1848407;4195702;2975636;3467391;5848494;1244681;3454854;5725901;5493422;5919919;826044;4151839;4097463;3013487;4042736;6415523;4140316;0;4781142;2595426;6581793;2813773;2058891;5309410;2272826;1006348;5348780;5240787;2726797;1538192;5108137;2383289;1861440;7785821;6499278;2418318;4550297;1951336;2598414;4857310;4481377;4645378;5494980;3170285;1898485;3239598;6166713;2458594;5088728;1946944;6324928;3400059;7846458;1356868;1864966;3179516;3807045;2891249;442941;3249422;2786680;4221703;5231235;6071720;2606623;
1067974;2758570;3668733;4205546;3059658;3614063;5077404;6811451;7343051;4912078;4591061;3501577;6282555;4679787;5700576;5688943;5495947;6616453;5709717;2929289;4856777;4418263;6035646;6222514;5285579;6725442;3605721;3475031;6973307;5630620;3486599;3000722;4785639;5303052;6908028;3566413;3158772;2398186;6977471;5227087;3857602;4501980;5381792;3553306;5750186;4590546;4767358;5364564;5195830;1969275;4475407;4035231;4436467;0;4316417;5167316;6778929;2775814;5336367;4777715;4217115;5514004;5406011;6691953;4507636;4740522;3813672;5826596;6037047;4891522;3307546;4715521;3897393;2762890;4489695;4948857;4810602;3537513;6166169;5859235;2646141;5640432;3523419;5463435;5901637;5017474;4678071;6097684;4326312;5830122;6210308;4854171;5194410;4465946;6669248;6519323;1150627;6497246;5993173;5693155;
4180090;4680921;6389474;1049147;2404145;1240769;3196556;7892313;5537015;4924895;5125016;5180279;6903515;3973782;4259364;7618287;4026942;5491481;3839214;3825768;4869594;5039223;4358850;5032517;1386746;8016293;2600095;3163720;4955355;4161615;3023583;4013379;3469307;5700010;9358355;1146041;3257248;3756261;5551699;7094580;2244107;4700940;6971987;6274047;7166005;2910352;5397925;5563524;1844843;4209597;7196148;2894971;2218638;4627304;0;7827879;4760977;2839516;4064065;4357134;1402785;6594866;6486873;3472376;3622500;3869708;3392679;3715079;8757788;7612263;1684135;5796383;3241880;3379039;3622604;5727463;5891464;6275605;5254593;3982793;2865079;7412799;3212108;3994430;4031252;7571014;1773030;8818425;3441176;3268580;5263824;5053131;4975557;2071463;5333730;4870988;5002328;4123952;7317806;4690931;
5406413;4464942;1714754;8116055;5781682;7519728;7178186;1992757;6297745;5037235;4350431;3743695;3609697;8934825;6678664;850114;9750985;5286381;6385657;5651313;4981934;4177633;5789687;5092021;8808252;1813101;6327745;5653772;8156288;9885658;5879361;4934676;9040677;3694280;2595019;7476922;8083125;5251905;5846978;1215378;6579626;4322941;1726422;2066483;1568347;6699263;4233374;4128247;9101495;6379338;2143069;8290269;7158491;5787530;8222082;0;7600102;5497838;9591405;5715913;7624614;1737529;2593719;9075605;5933084;8995560;5992413;8210248;1724038;733375;7213211;2499073;6489801;5484914;8744733;3423689;2948902;3771983;4847108;6229610;6913727;1321786;5671475;9718473;7000267;760544;8583736;1784675;5751760;8213774;4880236;4662407;5319567;7187970;5538755;5606439;5338060;10402911;1080832;5818312;
6337690;5578482;7136099;4574096;4514324;5369535;1938342;6841769;2398314;3189906;4756656;5296153;5420824;7667467;2812484;7249927;7064387;2981566;1793862;5665208;3145718;4670863;1848935;2522602;4407865;7647933;4198963;4803726;682774;7199060;4890134;5016803;6900743;4147572;8989995;4731828;6815767;5595701;2924795;6726220;3909009;4332580;6603627;7462187;6797645;2991978;5029565;3671856;4956634;6662801;7550058;7022911;3096597;7401207;5478847;7459519;0;4678956;7834271;3418690;3889769;6226506;5710671;4053549;3379703;7639914;4766343;3188192;8663547;7377004;5301739;5428023;4571401;5218479;7477375;5255025;5523104;7653650;2744678;1909836;5859663;7044439;4940618;7031875;2199909;7202654;5343206;8724184;3462266;3191718;2753909;4093407;3211329;3487988;2823815;2361073;6841768;7174382;6949446;2276081;
1861026;2043697;3752250;2845240;510867;2248913;2528613;5595915;4869072;2628497;2828618;2543055;4607117;3664010;3151785;5321889;4480170;4387121;3160926;1188544;2573196;2742825;3633293;3938933;3537437;5719895;1056930;920893;4424516;4614843;809814;1603890;3769862;3403612;6991545;2206107;2812310;1119037;4693890;4798182;1308811;2404542;4675589;3636823;4869607;2041755;3101527;3267126;3830680;2168004;4558924;3019454;1887676;2924543;2951267;5250833;4230138;0;4320590;2223577;2353799;4298468;4190475;4143162;1958845;3724745;1259534;3277805;6120564;4975039;1942396;3499985;1267448;539523;3473918;3431065;3595066;3638381;3882588;3310444;1794018;5116401;969281;4447658;3352846;5100991;3312921;6181201;1777521;3281331;4050812;2756733;2719821;1917155;4385667;4095096;2365104;5132096;5021408;3290802;
5418660;6519796;8228349;4253161;4243020;3215665;6161567;9731188;8502026;6763770;6963891;7019154;8742390;1964991;7110630;9457162;3053577;8456492;6804225;5664643;6708469;6878098;7323861;7997528;5031105;9855168;4944647;5002595;7920366;3188250;4862458;5852254;2343269;7538885;11197230;4147378;2921701;5595136;8516710;8933455;5209118;6539815;8810862;8112922;9004880;5875363;7236800;7402399;4450681;5492327;9035023;2712793;5183649;5865874;4110390;9666754;7725988;4678391;0;6305279;4367796;8433741;8325748;5633740;5917690;2104759;5231554;6317062;10596663;9451138;4011168;7635258;5080755;5217914;2226776;7566338;7730339;8114480;8017861;6947804;4223382;9251674;5050983;3021065;6996263;9409889;3505614;10657300;5736366;5870563;8186085;6892006;6855094;5036474;8298741;7835999;6530130;4095264;9156681;7372504;
4206132;3399931;4957548;3944008;2516982;4255028;2202789;5345402;3121466;1744236;2578105;3117602;4356604;5670125;1329529;5071376;6486285;3044326;1386120;3067948;1688935;2492312;1911695;2585362;4075004;5469382;2463282;1738524;3799456;6620958;2056735;2838252;5775977;3153099;6811444;3924611;4818425;3436929;3104544;4547669;2490945;2154029;4425076;5283636;4619094;1913882;2851014;3016613;4623773;4504029;5371507;5025569;2462514;5269649;4848759;5280968;3118126;2470063;6326705;0;3373900;4047955;3939962;4290224;787327;5730860;1756566;3424867;6484996;5198453;3948511;3249472;2358961;2355800;5480033;3180552;3344553;5475099;2741853;1535638;3862321;4865888;1875416;6453773;1658809;5024103;5010345;6545633;957140;3428393;2816669;2506220;1388049;2781244;2886575;2398500;4710210;6841521;4770895;1594206;
4072462;4255133;5963686;909384;2249096;1704823;1793771;7327750;4134230;3726584;4560453;4754491;6338952;4437836;2856579;7053724;4490996;4088696;2436429;3399980;3671283;4474660;2956065;3629732;1501703;7451730;1794210;2765043;3552570;4625669;2624906;3614702;3933361;5135447;8793792;1067116;3618308;3330473;4148914;6530017;1077698;4136377;6407424;5848259;6601442;1507567;4833362;4778986;2928503;4397573;6770360;3359025;815853;4912085;1814135;7263316;3358192;2413728;4528119;2954349;0;6030303;5922310;3102630;2219715;4333762;2738126;2419079;8332000;7180801;1637027;5231820;2306173;2953251;4086658;5162900;5326901;5849817;3851808;2580008;3123781;6848236;2813431;4458484;2628467;7006451;2768831;8392637;2038391;2348468;3861039;4488568;3572772;668678;3930945;3468203;4576540;4588006;6753243;3288146;
5338659;4043517;2947767;7315049;4980676;6718722;6139852;1297447;5282828;3980940;3294136;3376242;2363709;8133819;5622369;1023421;8949979;4271464;5347323;5302652;3925639;3121338;4774770;4077104;7804090;1425707;5550890;4597477;7141371;9084652;4823066;4134044;8239671;2663909;2767769;6675916;7282119;4953555;4832061;1648910;5802771;3266646;1737374;3299496;1164005;5642968;3177079;3113330;8300489;6080988;2821898;7489263;6191600;6402176;7421076;1233013;6544723;4880089;8790399;4659618;6847759;0;1537424;8019310;4876789;8194554;4936118;7153953;2957051;1966388;6412205;1442778;5433506;4765826;7943727;2408772;1892607;5004996;3832191;5191276;6326015;1280299;4615180;8917467;5961933;1896253;7782730;3017688;4695465;7157479;3865319;3618837;4263272;6411115;4523838;4591522;5351765;9601905;727220;4762017;
5013094;3717952;3267970;6989484;4655111;6393157;5191229;2490152;4310788;3611218;2637419;3050677;1697489;7808254;5206135;2216126;8624414;3299424;4398700;4977087;3600074;2194962;3802730;3105064;7478525;2614132;5225325;4271912;6169331;8759087;4497501;3808479;7914106;1707323;3956194;6350351;6956554;4627990;3860021;1675745;5477206;2500800;1553152;3619699;1747170;5317403;2287630;2141290;7974924;5755423;2621958;7163698;5866035;6076611;7095511;2425718;5613145;4554524;8464834;4334053;6522194;1192705;0;7657009;4551224;7868989;4610553;6791652;3613072;2326529;6086640;910634;5107941;4440261;7618162;1436732;1554805;5062487;2860151;4242653;6000450;1993964;4289615;8591902;5013310;2152179;7457165;3673709;4369900;6795178;2893279;2675450;3937707;6085550;3551798;3619482;5026200;9276340;1915645;4436452;
5791520;5974191;7682744;3625272;3968154;3865880;2157630;8265991;4498089;4664825;5498694;6038191;6891813;5662822;3794820;7991965;4603296;4452555;2800288;5119038;4609524;5412901;3319924;3993591;2592068;8389971;3652793;4451401;3757339;4737969;4343964;5333760;4439652;5618561;9732033;4029468;6025650;5049531;4512773;7468258;3362839;5074618;7345665;7567317;7539683;2445808;5771603;5142845;2480113;6116631;8292096;4996771;2550427;6855037;3333106;8201557;3562961;4132786;5373180;3892590;3187409;6968544;6860551;0;3157956;5178823;4290827;1529877;9405585;8119042;4433806;6170061;4025231;4672309;5612746;6101141;6265142;7568875;4215667;2943867;5313493;7786477;4532489;4570784;3189501;7944692;2882115;9466222;2976632;1255465;4224898;5426809;4511013;2941818;4294804;3832062;6295598;4713291;7691484;3652005;
3822488;3528993;5086610;3182091;1999122;3737168;1724108;5474464;3066000;1873298;2707167;3246664;4485666;5152265;1321513;5200438;5968425;2988860;1330654;2989298;1817997;2621374;1856229;2529896;3313087;5598444;1701365;1659874;3743990;6103098;1844051;2862662;5258117;3282161;6940506;3162694;4300565;3080499;3049078;4676731;1729028;2283091;4554138;5412698;4748156;1151965;2980076;3145675;3861856;4147599;5500569;4507709;1700597;4886005;4086842;5410030;3062660;2163754;5808845;797405;2611983;4177017;4069024;3528307;0;5213000;1499300;2662950;6614058;5327515;3430651;3378534;1603213;2277150;4962173;3309614;3473615;5599843;2751972;1480172;3344461;4994950;1796766;5935913;1617253;5153165;4248428;6674695;195223;2666476;2761203;2635282;1719486;2019327;2831109;2368367;4326566;6079604;4899957;1981571;
4037025;4950297;6658850;3276583;2673521;2239087;4917959;8161689;7258418;5194271;5394392;5449655;7172891;978733;5541131;7887663;2184169;6952895;5550272;4095144;5138970;5308599;6075847;6504707;4145930;8285669;3375148;3433096;6813862;2318842;3292959;4282755;1473861;5969386;9627731;2879673;2193233;4025637;7259664;7363956;3698157;4970316;7241363;6543423;7435381;4431101;5667301;5832900;3474103;4066532;7465524;895245;4207071;4484239;3133812;8097255;6619484;3108892;1314206;4735780;3391218;6864242;6756249;4764332;4348191;0;3662055;5447654;9027164;7881639;2620806;6065759;3511256;3648415;627555;5996839;6160840;6544981;6448362;5699790;2722014;7682175;3481484;2151657;5742192;7840390;2529036;9087801;4166867;5001155;6616586;5322507;5285595;4059896;6951441;6587985;5148495;3225856;7587182;5803005;
3215001;2826503;5049979;3788761;1393463;3213647;2759003;5829115;4358108;2310668;3061818;3229410;4840317;4628744;2613621;5555089;5444904;4069292;2622762;2076817;2255367;2976025;3068568;3621104;4347982;5953095;1920016;747393;4844556;5579577;854734;1950181;4734596;3636812;7295157;3170841;3777044;2445798;4261417;5031382;2173665;2637742;4908789;4934552;5102807;2186860;3334727;3500326;4795414;3512898;5483315;3984188;2735492;4278518;3916001;5764681;4354768;1478932;5285324;1658852;3218653;4531668;4423675;4563202;1420681;4689479;0;3697845;6968709;5682166;2907130;3733185;1154230;1364669;4438652;3664265;3828266;4936110;3564759;2772280;2820940;5349601;884285;5412392;2909361;5507816;4277655;7029346;1239357;3701371;3732983;2989933;2277275;2782009;4020400;3530371;3719079;6096830;5254608;2726077;
5197558;5380229;7088782;3443598;3374192;4239037;1563668;7672029;3904127;4070863;4904732;5444229;6297851;6527335;3200858;7398003;5497163;3858593;2206326;4525076;4015562;4818939;2725962;3399629;2773990;7796009;3058831;3857439;3163377;5631836;3750002;4739798;5333519;5024599;9138071;3601330;5675635;4455569;3918811;6874296;2768877;4480656;6751703;6973355;6945721;1851846;5177641;4548883;3389410;5522669;7698134;5882779;1956465;6261075;4016609;7607595;2968999;3538824;6267047;3298628;2759271;6374582;6266589;1974512;2563994;6072690;3696865;0;8811623;7525080;4171241;5576099;3431269;4078347;6337243;5507179;5671180;6974913;3621705;2349905;4719531;7192515;3938527;5464651;2595539;7350730;3775982;8872260;2382670;1112681;3630936;4832847;3917051;2347856;3700842;3238100;5701636;5607158;7097522;3058043;
6186539;5245068;2494880;8896181;6561808;8299854;8072764;3450215;7192323;5931813;5245009;4523821;4548774;9714951;7573242;2325711;10531111;6180959;7280235;6431439;5876512;5072211;6684265;5986599;9588378;2353324;7107871;6548350;9050866;10665784;6773939;5714802;9820803;4588858;1436366;8257048;8863251;6032031;6741556;2109956;7359752;5217519;2621000;2846609;2633055;7593841;5127952;5022825;9881621;7159464;2963001;9070395;7938617;6567656;9002208;1712433;8494680;6277964;10371531;6610491;8404740;3194987;3488297;9970183;6827662;9775686;6886991;9104826;0;1475915;7993337;3393651;7384379;6265040;9524859;4318267;3843480;4552109;5741686;7124188;7693853;2485383;6566053;10498599;7894845;1689441;9363862;409352;6646338;9108352;5774814;5556985;6214145;7968096;6433333;6501017;6118186;11183037;2538290;6712890;
5105066;4163595;1413407;7814708;5480335;7218381;6735534;2473498;5855093;4594583;3907779;3442348;3211544;8633478;6236012;936926;9449638;4843729;5943005;5349966;4539282;3734981;5347035;4649369;8417733;2293842;6026398;5211120;7713636;9584311;5436709;4633329;8739330;3251628;2442193;7175575;7781778;4950558;5404326;772726;6278279;3880289;1283770;1765136;1295825;6256611;3790722;3685595;8800148;6077991;1609405;7988922;6805243;5486183;7920735;735716;7157450;5196491;9290058;5273261;7323267;2041069;2151067;8632953;5490432;8694213;5549761;7767596;1571212;0;6911864;2056421;6047149;5183567;8443386;2981037;2506250;3470636;4404456;5786958;6612380;1096105;5228823;9417126;6557615;300163;8282389;1631849;5309108;7771122;4437584;4219755;4876915;6886623;5096103;5163787;5036713;10101564;1561573;5375660;
